entry_dir,checkpoint,dataset_type,main_task_type,degrade_type,count,psnr_mean,psnr_std,ssim_mean,ssim_std
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001000,refuge_restoration_test,fundus_restoration,blur+spot,8,29.48471669132582,9.082946257314296,0.8645797862189336,0.05033746925819774
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001000,refuge_restoration_test,fundus_restoration,illumination,7,24.238132565707442,8.457226620257764,0.8582522100355922,0.050318232851500666
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001000,refuge_restoration_test,fundus_restoration,illumination+spot,5,23.582943482331025,7.882194831403219,0.8560575994821399,0.0520150789831053
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001000,refuge_restoration_test,fundus_restoration,spot,6,23.44856403298425,10.544735081768529,0.8204314476520113,0.0912226479154636
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,blur,10,33.64380113844229,6.942978016942158,0.9016752688421208,0.03291720984528664
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,blur+illumination,7,18.167646625534967,4.187432986588854,0.7666510922612968,0.07537284364249702
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,18.714934678036688,4.307874000573962,0.7288150040982412,0.06210024334250956
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,blur+spot,7,30.072530768699814,8.183323076133549,0.8922656491371586,0.04253853617711099
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,illumination,7,18.86480926377126,4.166572543487061,0.7839178935821544,0.06387667004072722
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,illumination+spot,4,15.667238338618581,2.523858135828004,0.7596511445713955,0.0402171181194732
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,eyeq_restoration_test,fundus_restoration,spot,9,35.81542226467403,7.167252985973332,0.9105437437519066,0.057736258391557715
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,20.58635126254953,3.7613762575899514,0.6879200569651015,0.07613003381786554
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,blur,10,22.3214037299111,7.4934844552192015,0.8029025502838165,0.11671859256652489
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,blur+illumination,9,23.609917821633246,8.830228001710168,0.8336117829329902,0.0828845767006774
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,27.13567024821259,11.057229867580869,0.8409881209513763,0.12852946681608401
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,blur+spot,8,29.449004270745057,9.599414637040539,0.862323945009052,0.05926148889860305
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,illumination,7,23.568082130078487,8.701942759282352,0.8178037912938324,0.08901333536262963
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,illumination+spot,5,24.752253752674147,8.48136215923605,0.8598119329571092,0.07879388199442258
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0001500,refuge_restoration_test,fundus_restoration,spot,6,23.847012836527444,10.981497504542979,0.8116129671571036,0.1084938030025024
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,blur,10,33.928462140877826,6.179796574888139,0.9001815160823623,0.030388034854678288
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,blur+illumination,7,18.57609876844999,4.001466418422374,0.7958633954246973,0.055292841123649114
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,blur+illumination+spot,6,19.510916291495217,3.566600355404462,0.7756601678794653,0.045435163325119016
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,blur+spot,7,34.38056811122793,6.619374459005681,0.9047623113316857,0.03425625400484877
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,illumination,7,18.406603421008946,2.800259830916648,0.824584393919496,0.02995213433421466
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,illumination+spot,4,16.539353156464806,2.8565707574922397,0.7975197767958162,0.04159810970722036
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,eyeq_restoration_test,fundus_restoration,spot,9,36.02327757930628,7.439216646862213,0.9132434531075698,0.05218986791762557
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,real_fundus_restoration_test,fundus_restoration,low quality fundus image,12,20.0010875644605,3.5422935339460673,0.728026226171075,0.05335696237811294
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,blur,10,22.810629195356874,7.158628990390417,0.8245020303885097,0.08896944463051745
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,blur+illumination,9,23.84448308758348,9.059926768091715,0.8469791078608477,0.07070809510720223
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,blur+illumination+spot,5,27.557988565202454,10.685567853801677,0.8582357370524694,0.10171081327284157
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,blur+spot,8,29.50079120949724,9.78206252720468,0.8689130203977514,0.0512017215022971
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,illumination,7,24.319476781985554,7.869104358714636,0.865318745691689,0.05071542709720173
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,illumination+spot,5,26.790884240961237,9.598324790310516,0.8744075665214656,0.04880947291725482
stage1_test_pixel_loss_l2_50_eye_ver1_ctu_stage1_comb_v1,stage1_medq_2nodes_unif_eyeQ1_sr_pixel_loss_0002000,refuge_restoration_test,fundus_restoration,spot,6,23.99117366195361,10.801429611968768,0.832267152866966,0.08289971865083523
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,AAPM-CT-MAR_train,metal artifact reduction,metal artifact,50,28.832198219390047,3.3859364867287964,0.7611199226241001,0.08826439170344866
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,AMIR_CT_Low-Dose_CT_denoising_train,Low-Dose CT denoising,low-dose noise,50,26.24089282078065,5.7703953647844894,0.7608510493264408,0.185779511522783
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,AMIR_MRI_super-resolution_train,super-resolution,low resolution,50,23.227303126128533,3.1610979183616865,0.7826558590951804,0.07771126546170164
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,AMIR_PET_low-dose_PET_denoising_train,low-dose PET denoising,low-dose noise,50,24.915666145686778,3.4339323918829723,0.8699673474246394,0.03989236268896724
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,UDPET_train,low-dose denoising,low-dose noise,50,27.38152096602322,4.518705093426703,0.9516428832616497,0.026744780425473232
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,blur,10,29.265592749993754,2.3512992210397976,0.8351393230395281,0.03521004369807195
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,blur+illumination,10,19.174109587240523,1.943109665651884,0.7411151997701196,0.08036050640568349
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,blur+illumination+spot,3,17.43228537106868,2.8222054102983485,0.7576634501710711,0.04565252783851545
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,blur+spot,7,29.62205827506362,5.343745001291046,0.834549899566078,0.06756465503034727
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,illumination,6,18.24445350525741,3.255411365400432,0.799713954264976,0.06093587228881405
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,illumination+spot,6,19.28120512149434,3.136512293687796,0.8361523501802876,0.059496845755301724
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,eyeq_restoration_train,fundus_restoration,spot,8,32.50175382854093,5.816462956311994,0.9139405860286257,0.015233659439974444
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,ixi_t1_sr_4x_train,motion_correction,motion,13,26.71800771329566,4.450695151157656,0.8806658490036038,0.06076197881328241
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,ixi_t1_sr_4x_train,denoising,noise,19,27.150011552653375,1.5803371509439041,0.8732218149247203,0.028585275759997697
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,ixi_t1_sr_4x_train,accelerating_mri,undersampling,18,27.110736152406517,2.5077773099808516,0.8676324801056049,0.04118593858544694
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,ixi_t2_sr_4x_train,motion_correction,motion,13,24.246929324924206,5.4973373735491755,0.7811956245443056,0.16956582765578443
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,ixi_t2_sr_4x_train,denoising,noise,19,25.299438863703326,1.051239510528678,0.8323515169069099,0.019062161677175917
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,ixi_t2_sr_4x_train,accelerating_mri,undersampling,18,27.697656952402856,0.9880811626469513,0.8583112038597425,0.022288210582246906
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,mr_art_motion_correction_train,motion_correction,motion,50,18.512202844166087,2.612196506779399,0.5902844185973142,0.14338964807220203
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,real_fundus_restoration_train,fundus_restoration,low quality fundus image,50,24.0005842928662,3.9695932167667354,0.7845144884520684,0.05454998600486868
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,blur,8,24.24033379633556,7.3909302707041205,0.7665566840922321,0.12843917764870202
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,blur+illumination,7,18.4013053257583,2.849377129256244,0.7042744882408419,0.07091137744311309
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,blur+illumination+spot,5,18.952166081322673,1.9783110253740357,0.7258305130283338,0.047014378375053116
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,blur+spot,9,24.193187456372694,4.266969775491772,0.7995210302235324,0.051137355799552274
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,illumination,9,16.726925372541487,1.6134127873163984,0.7466406785827344,0.06612786930069875
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,illumination+spot,6,18.34475975220545,2.819271010872437,0.7877368931576125,0.05883926283319235
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,refuge_restoration_train,fundus_restoration,spot,6,32.12095899757541,9.259333598653384,0.9012922358390375,0.058667546819545315
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0004000,xray-bone-shadow-suppression_train,bone shadow suppression,bone shadow,50,21.483495178883267,4.270003796847544,0.8738071024769843,0.07639200841419501
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,AAPM-CT-MAR_train,metal artifact reduction,metal artifact,50,33.3125424404104,3.464250767745657,0.8725359009210214,0.06504622613157827
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,AMIR_CT_Low-Dose_CT_denoising_train,Low-Dose CT denoising,low-dose noise,50,27.651179336925587,5.027954431356779,0.80392938587043,0.15236309833938375
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,AMIR_MRI_super-resolution_train,super-resolution,low resolution,50,24.152046025405028,1.7819212094535841,0.8252300379009156,0.023358944312508484
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,AMIR_PET_low-dose_PET_denoising_train,low-dose PET denoising,low-dose noise,50,25.22769607405096,4.170449769894931,0.8821150277738795,0.03189722030497088
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,UDPET_train,low-dose denoising,low-dose noise,50,28.218244079351194,4.8082717727389515,0.950670367893337,0.03478337575501657
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,blur,10,27.15273466574438,7.2397302175241665,0.8109333609421785,0.08093932866548532
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,blur+illumination,10,21.087468783617172,3.070928845431991,0.7324019585888708,0.05211483124433425
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,blur+illumination+spot,3,18.35189125451131,3.2542637692242073,0.7278171249036659,0.024788710786770106
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,blur+spot,7,32.37312195098379,3.8889676739365178,0.8710454151849343,0.03232667762020988
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,illumination,6,17.52165433215146,2.7102924362110667,0.8093617982310639,0.05476398605572996
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,illumination+spot,6,19.0699038799703,3.6768796698850026,0.8280750467205277,0.05618408006818426
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,eyeq_restoration_train,fundus_restoration,spot,8,32.62329729886131,9.414093142198107,0.8920546990878498,0.07047657234639038
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,ixi_t1_sr_4x_train,motion_correction,motion,13,26.396305283408115,6.039408685549346,0.8418966473277454,0.15810101208729746
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,ixi_t1_sr_4x_train,denoising,noise,19,27.580138602773673,1.6708910302816462,0.87937884634557,0.029701636565153837
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,ixi_t1_sr_4x_train,accelerating_mri,undersampling,18,27.66595584480673,2.7301321041998454,0.8776820352448812,0.04124800279156774
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,ixi_t2_sr_4x_train,motion_correction,motion,13,23.465849114983452,6.889816482995883,0.7349435114627554,0.2574860297746771
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,ixi_t2_sr_4x_train,denoising,noise,19,26.171752304626818,1.0465735500255653,0.8360248160911253,0.01990540524187042
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,ixi_t2_sr_4x_train,accelerating_mri,undersampling,18,28.276081168325575,1.1413707396252135,0.8737787647552554,0.015768681531323228
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,mr_art_motion_correction_train,motion_correction,motion,50,15.464646379324517,2.0498450589119948,0.4416933750208402,0.11538066525296384
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,real_fundus_restoration_train,fundus_restoration,low quality fundus image,50,15.394514189463507,3.1873348104339865,0.6850645693182478,0.05369852936987033
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,blur,8,21.028867738180452,7.949531679215565,0.7294016820367655,0.12019113486767759
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,blur+illumination,7,18.868807913493686,4.100082794194965,0.6934927467491082,0.07031767168722083
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,blur+illumination+spot,5,18.141180654715292,1.900231872975165,0.7228319875540208,0.035164861619438714
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,blur+spot,9,21.44862343677301,5.681108330669603,0.7526536961730215,0.0707423689289541
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,illumination,9,15.754069634824544,3.309671684494634,0.7277048726733315,0.09630232841973815
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,illumination+spot,6,16.220148155973202,3.648163676214198,0.7470285131493534,0.09684836784790476
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,refuge_restoration_train,fundus_restoration,spot,6,15.159198615252071,3.2936051568588236,0.7351226723391932,0.09382973268157195
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0008000,xray-bone-shadow-suppression_train,bone shadow suppression,bone shadow,50,16.310641492865866,4.612264046589728,0.7867213523352828,0.11179898479124852
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,AAPM-CT-MAR_train,metal artifact reduction,metal artifact,50,35.27154872840373,3.0226104177931683,0.8932701635411653,0.05256224990358879
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,AMIR_CT_Low-Dose_CT_denoising_train,Low-Dose CT denoising,low-dose noise,50,28.644138066012143,4.064686690052745,0.8431301452861933,0.11127370277064957
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,AMIR_MRI_super-resolution_train,super-resolution,low resolution,50,21.45960468219304,5.034952341732332,0.7351181328427997,0.14859186957942505
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,AMIR_PET_low-dose_PET_denoising_train,low-dose PET denoising,low-dose noise,50,25.462754330513174,3.851601518291303,0.883743342799055,0.028241548610886506
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,UDPET_train,low-dose denoising,low-dose noise,50,30.039863569038822,5.279647953569992,0.958279096078305,0.02796349449796244
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,blur,10,33.54592349284199,1.5698134552177327,0.8727972875800136,0.015823619305640017
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,blur+illumination,10,22.203336849907863,2.558349638958048,0.7479657150262864,0.0495157943702929
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,blur+illumination+spot,3,19.69860422900652,2.866882374197366,0.7368868402746224,0.028812013896790754
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,blur+spot,7,34.45202934014562,3.0028999215008088,0.8907546492143537,0.03248938681859775
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,illumination,6,18.73416532139658,2.891490773698386,0.8228825622348173,0.043726812590856326
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,illumination+spot,6,19.64866580405304,4.051705697693018,0.8382132862300558,0.03764535825754429
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,eyeq_restoration_train,fundus_restoration,spot,8,36.86682694503988,6.467942621634374,0.9146594470047502,0.03728155033610936
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,ixi_t1_sr_4x_train,motion_correction,motion,13,26.284500915220967,6.442758290677985,0.8213610734344143,0.16615483200213796
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,ixi_t1_sr_4x_train,denoising,noise,19,27.708412837937622,1.653135732460163,0.8796170847418224,0.02946359177704957
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,ixi_t1_sr_4x_train,accelerating_mri,undersampling,18,22.605214017016724,6.924281089431695,0.7299045374677108,0.2770746635579074
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,ixi_t2_sr_4x_train,motion_correction,motion,13,19.280466631316717,8.669156662044125,0.6187283119278982,0.2763830775058678
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,ixi_t2_sr_4x_train,denoising,noise,19,26.496937298827415,1.015837350473457,0.8411576687171995,0.021192875801645174
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,ixi_t2_sr_4x_train,accelerating_mri,undersampling,18,22.908253497841297,7.703262971983544,0.7248664334437142,0.23995405743067508
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,mr_art_motion_correction_train,motion_correction,motion,50,12.94280220564054,1.5319330145772223,0.31816962149426836,0.10186099108116715
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,real_fundus_restoration_train,fundus_restoration,low quality fundus image,50,18.544121966812956,3.5424659517626202,0.7216147295714782,0.041186540603149975
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,blur,8,25.2230001071913,7.4946920419386664,0.8052786464720363,0.11066018259242283
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,blur+illumination,7,20.269408827631345,2.676730536879655,0.6989906110675229,0.0636869357180892
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,blur+illumination+spot,5,19.901522391904393,2.3372263572346883,0.7511763556592913,0.04096729766685964
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,blur+spot,9,27.569583983295622,4.939894137934853,0.8429137309404765,0.06281334194255754
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,illumination,9,17.081646124131098,3.0860744335547063,0.7452959751071748,0.07992688807259835
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,illumination+spot,6,18.162601295532784,4.297929074518005,0.7730165100169026,0.08884465634878357
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,refuge_restoration_train,fundus_restoration,spot,6,21.77152771210392,9.61996483930436,0.8046470751783348,0.09204141221944499
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0012000,xray-bone-shadow-suppression_train,bone shadow suppression,bone shadow,50,22.128649562903153,5.712325472655548,0.8691059095471461,0.10022415382003477
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,AAPM-CT-MAR_train,metal artifact reduction,metal artifact,50,35.97721010926072,2.6527371873366667,0.9025363337291441,0.04687823573209717
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,AMIR_CT_Low-Dose_CT_denoising_train,Low-Dose CT denoising,low-dose noise,50,29.218547692592296,5.363213920040994,0.8282703101344486,0.1562266842864339
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,AMIR_MRI_super-resolution_train,super-resolution,low resolution,50,22.145398222402363,4.301447413882228,0.7744496374043021,0.11373066522886158
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,AMIR_PET_low-dose_PET_denoising_train,low-dose PET denoising,low-dose noise,50,25.984828365665326,3.4102254276384487,0.8893844620929668,0.02682416512598738
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,UDPET_train,low-dose denoising,low-dose noise,50,30.31097284200105,5.792038048486463,0.9570772148886191,0.0305294728943546
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,eyeq_restoration_train,fundus_restoration,blur,10,34.11199744460656,1.8186853792705053,0.8771039321019783,0.016780335413165242
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,eyeq_restoration_train,fundus_restoration,blur+illumination,10,21.094583227758374,2.3725076165318444,0.7634719770729765,0.03524758816338687
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,eyeq_restoration_train,fundus_restoration,blur+illumination+spot,3,19.887414226435713,2.493104556356008,0.7470569876001933,0.024769601760557685
stage1_train_50_ver1,stage1_medq_2nodes_unif_combined_v1_0016000,eyeq_restoration_train,fundus_restoration,blur+spot,7,35.029871405654404,2.7263434772784,0.8929751699425496,0.030784616103344035
